-3.5791,2.6711,-0.60721
-3.499,2.6114,-0.36603
-3.3716,2.5163,-0.15892
-3.2057,2.3924,-1.1102e-16
-3.0124,2.2482,0.0999
-2.8049,2.0934,0.13397
-2.5975,1.9386,0.0999
-2.4042,1.7943,7.7716e-16
-2.2383,1.6705,-0.15892
-2.1109,1.5754,-0.36603
-2.0308,1.5157,-0.60721
-2.0035,1.4953,-0.86603
-2.0308,1.5157,-1.1248
-2.1109,1.5754,-1.366
-2.2383,1.6705,-1.5731
-2.4042,1.7943,-1.7321
-2.7908,2.0828,-1.9319
-2.9982,2.2376,-1.9659
-3.2057,2.3924,-1.9319
-3.3989,2.5367,-1.832
-3.5649,2.6606,-1.673
-3.6923,2.7556,-1.4659
-3.7723,2.8154,-1.2247
-3.7996,2.8358,-0.96593
-3.7723,2.8154,-0.70711
-3.6923,2.7556,-0.46593
-3.5649,2.6606,-0.25882
-3.3989,2.5367,-0.0999
-3.2057,2.3924,0
-2.9982,2.2376,0.034074
-2.7908,2.0828,-1.1102e-16
-2.5975,1.9386,-0.0999
-2.4315,1.8147,-0.25882
-2.3042,1.7197,-0.46593
-2.2241,1.6599,-0.70711
-2.1968,1.6395,-0.96593
-2.2241,1.6599,-1.2247
-2.3042,1.7197,-1.4659
-2.4315,1.8147,-1.673
-2.5975,1.9386,-1.832
-2.7908,2.0828,-1.9319
-3.2057,2.3924,-2
-3.4131,2.5472,-1.9659
-3.6064,2.6915,-1.866
-3.7723,2.8154,-1.7071
-3.8997,2.9104,-1.5
-3.9798,2.9702,-1.2588
-4.0071,2.9906,-1
-3.9798,2.9702,-0.74118
-3.8997,2.9104,-0.5
-3.7723,2.8154,-0.29289
-3.6064,2.6915,-0.13397
-3.4131,2.5472,-0.034074
-3.2057,2.3924,0
-2.9982,2.2376,-0.034074
-2.8049,2.0934,-0.13397
-2.639,1.9695,-0.29289
-2.5116,1.8745,-0.5
-2.4315,1.8147,-0.74118
-2.4042,1.7943,-1
-2.4315,1.8147,-1.2588
-2.5116,1.8745,-1.5
-2.639,1.9695,-1.7071
-2.8049,2.0934,-1.866
-2.9982,2.2376,-1.9659
-3.2057,2.3924,-2
-3.6205,2.702,-1.9319
-3.8138,2.8463,-1.832
-3.9798,2.9702,-1.673
-4.1071,3.0652,-1.4659
-4.1872,3.125,-1.2247
-4.2145,3.1454,-0.96593
-4.1872,3.125,-0.70711
-4.1071,3.0652,-0.46593
-3.9798,2.9702,-0.25882
-3.8138,2.8463,-0.0999
-3.6205,2.702,-2.2204e-16
-3.4131,2.5472,0.034074
-3.2057,2.3924,0
-3.0124,2.2482,-0.0999
-2.8464,2.1243,-0.25882
-2.719,2.0293,-0.46593
-2.639,1.9695,-0.70711
-2.6117,1.9491,-0.96593
-2.639,1.9695,-1.2247
-2.719,2.0293,-1.4659
-2.8464,2.1243,-1.673
-3.0124,2.2482,-1.832
-3.2057,2.3924,-1.9319
-3.4131,2.5472,-1.9659
-3.6205,2.702,-1.9319
-4.0071,2.9906,-1.7321
-4.173,3.1144,-1.5731
-4.3004,3.2095,-1.366
-4.3805,3.2692,-1.1248
-4.4078,3.2896,-0.86603
-4.3805,3.2692,-0.60721
-4.3004,3.2095,-0.36603
-4.173,3.1144,-0.15892
-4.0071,2.9906,0
-3.8138,2.8463,0.0999
-3.6064,2.6915,0.13397
-3.3989,2.5367,0.0999
-3.2057,2.3924,1.1102e-16
-3.0397,2.2686,-0.15892
-2.9123,2.1735,-0.36603
-2.8323,2.1138,-0.60721
-2.8049,2.0934,-0.86603
-2.8323,2.1138,-1.1248
-2.9123,2.1735,-1.366
-3.0397,2.2686,-1.5731
-3.2057,2.3924,-1.7321
-3.3989,2.5367,-1.832
-3.6064,2.6915,-1.866
-3.8138,2.8463,-1.832
-4.0071,2.9906,-1.7321
-4.339,3.2383,-1.4142
-4.4664,3.3333,-1.2071
-4.5464,3.3931,-0.96593
-4.5738,3.4135,-0.70711
-4.5464,3.3931,-0.44829
-4.4664,3.3333,-0.20711
-4.339,3.2383,-3.3307e-16
-4.173,3.1144,0.15892
-3.9798,2.9702,0.25882
-3.7723,2.8154,0.29289
-3.5649,2.6606,0.25882
-3.3716,2.5163,0.15892
-3.2057,2.3924,1.1102e-16
-3.0783,2.2974,-0.20711
-2.9982,2.2376,-0.44829
-2.9709,2.2173,-0.70711
-2.9982,2.2376,-0.96593
-3.0783,2.2974,-1.2071
-3.2057,2.3924,-1.4142
-3.3716,2.5163,-1.5731
-3.5649,2.6606,-1.673
-3.7723,2.8154,-1.7071
-3.9798,2.9702,-1.673
-4.173,3.1144,-1.5731
-4.339,3.2383,-1.4142
-4.5937,3.4284,-1
-4.6738,3.4882,-0.75882
-4.7011,3.5085,-0.5
-4.6738,3.4882,-0.24118
-4.5937,3.4284,-1.0547e-15
-4.4664,3.3333,0.20711
-4.3004,3.2095,0.36603
-4.1071,3.0652,0.46593
-3.8997,2.9104,0.5
-3.6923,2.7556,0.46593
-3.499,2.6114,0.36603
-3.333,2.4875,0.20711
-3.2057,2.3924,1.1102e-16
-3.1256,2.3327,-0.24118
-3.0983,2.3123,-0.5
-3.1256,2.3327,-0.75882
-3.2057,2.3924,-1
-3.333,2.4875,-1.2071
-3.499,2.6114,-1.366
-3.6923,2.7556,-1.4659
-3.8997,2.9104,-1.5
-4.1071,3.0652,-1.4659
-4.3004,3.2095,-1.366
-4.4664,3.3333,-1.2071
-4.5937,3.4284,-1
-4.7539,3.5479,-0.51764
-4.7812,3.5683,-0.25882
-4.7539,3.5479,5.5511e-17
-4.6738,3.4882,0.24118
-4.5464,3.3931,0.44829
-4.3805,3.2692,0.60721
-4.1872,3.125,0.70711
-3.9798,2.9702,0.74118
-3.7723,2.8154,0.70711
-3.5791,2.6711,0.60721
-3.4131,2.5472,0.44829
-3.2857,2.4522,0.24118
-3.2057,2.3924,1.1102e-16
-3.1783,2.3721,-0.25882
-3.2057,2.3924,-0.51764
-3.2857,2.4522,-0.75882
-3.4131,2.5472,-0.96593
-3.5791,2.6711,-1.1248
-3.7723,2.8154,-1.2247
-3.9798,2.9702,-1.2588
-4.1872,3.125,-1.2247
-4.3805,3.2692,-1.1248
-4.5464,3.3931,-0.96593
-4.6738,3.4882,-0.75882
-4.7539,3.5479,-0.51764
-4.8085,3.5887,-4.8986e-16
-4.7812,3.5683,0.25882
-4.7011,3.5085,0.5
-4.5738,3.4135,0.70711
-4.4078,3.2896,0.86603
-4.2145,3.1454,0.96593
-4.0071,2.9906,1
-3.7996,2.8358,0.96593
-3.6064,2.6915,0.86603
-3.4404,2.5676,0.70711
-3.313,2.4726,0.5
-3.233,2.4128,0.25882
-3.2057,2.3924,1.2246e-16
-3.233,2.4128,-0.25882
-3.313,2.4726,-0.5
-3.4404,2.5676,-0.70711
-3.6064,2.6915,-0.86603
-3.7996,2.8358,-0.96593
-4.0071,2.9906,-1
-4.2145,3.1454,-0.96593
-4.4078,3.2896,-0.86603
-4.5738,3.4135,-0.70711
-4.7011,3.5085,-0.5
-4.7812,3.5683,-0.25882
-4.8085,3.5887,-7.3479e-16
-5.0285,3.2732,0
-5,3.2546,0.25882
-4.9162,3.2001,0.5
-4.7831,3.1134,0.70711
-4.6095,3.0004,0.86603
-4.4074,2.8689,0.96593
-4.1904,2.7277,1
-3.9735,2.5865,0.96593
-3.7714,2.4549,0.86603
-3.5978,2.3419,0.70711
-3.4646,2.2552,0.5
-3.3809,2.2007,0.25882
-3.3524,2.1821,1.2246e-16
-3.3809,2.2007,-0.25882
-3.4646,2.2552,-0.5
-3.5978,2.3419,-0.70711
-3.7714,2.4549,-0.86603
-3.9735,2.5865,-0.96593
-4.1904,2.7277,-1
-4.4074,2.8689,-0.96593
-4.6095,3.0004,-0.86603
-4.7831,3.1134,-0.70711
-4.9162,3.2001,-0.5
-5,3.2546,-0.25882
-5.0285,3.2732,-2.4493e-16
-4.9714,3.236,0.51764
-4.8877,3.1815,0.75882
-4.7545,3.0948,0.96593
-4.5809,2.9819,1.1248
-4.3788,2.8503,1.2247
-4.1619,2.7091,1.2588
-3.945,2.5679,1.2247
-3.7428,2.4363,1.1248
-3.5693,2.3233,0.96593
-3.4361,2.2366,0.75882
-3.3524,2.1821,0.51764
-3.3238,2.1636,0.25882
-3.3524,2.1821,1.1102e-16
-3.4361,2.2366,-0.24118
-3.5693,2.3233,-0.44829
-3.7428,2.4363,-0.60721
-3.945,2.5679,-0.70711
-4.1619,2.7091,-0.74118
-4.3788,2.8503,-0.70711
-4.5809,2.9819,-0.60721
-4.7545,3.0948,-0.44829
-4.8877,3.1815,-0.24118
-4.9714,3.236,-5.5511e-16
-5,3.2546,0.25882
-4.9714,3.236,0.51764
-4.804,3.127,1
-4.6708,3.0403,1.2071
-4.4972,2.9274,1.366
-4.2951,2.7958,1.4659
-4.0782,2.6546,1.5
-3.8612,2.5134,1.4659
-3.6591,2.3818,1.366
-3.4855,2.2688,1.2071
-3.3524,2.1821,1
-3.2686,2.1276,0.75882
-3.2401,2.1091,0.5
-3.2686,2.1276,0.24118
-3.3524,2.1821,1.1102e-16
-3.4855,2.2688,-0.20711
-3.6591,2.3818,-0.36603
-3.8612,2.5134,-0.46593
-4.0782,2.6546,-0.5
-4.2951,2.7958,-0.46593
-4.4972,2.9274,-0.36603
-4.6708,3.0403,-0.20711
-4.804,3.127,-5.5511e-17
-4.8877,3.1815,0.24118
-4.9162,3.2001,0.5
-4.8877,3.1815,0.75882
-4.804,3.127,1
-4.5376,2.9536,1.4142
-4.364,2.8407,1.5731
-4.1619,2.7091,1.673
-3.945,2.5679,1.7071
-3.7281,2.4267,1.673
-3.5259,2.2951,1.5731
-3.3524,2.1821,1.4142
-3.2192,2.0954,1.2071
-3.1354,2.0409,0.96593
-3.1069,2.0224,0.70711
-3.1354,2.0409,0.44829
-3.2192,2.0954,0.20711
-3.3524,2.1821,1.1102e-16
-3.5259,2.2951,-0.15892
-3.7281,2.4267,-0.25882
-3.945,2.5679,-0.29289
-4.1619,2.7091,-0.25882
-4.364,2.8407,-0.15892
-4.5376,2.9536,-2.2204e-16
-4.6708,3.0403,0.20711
-4.7545,3.0948,0.44829
-4.7831,3.1134,0.70711
-4.7545,3.0948,0.96593
-4.6708,3.0403,1.2071
-4.5376,2.9536,1.4142
-4.1904,2.7277,1.7321
-3.9883,2.5961,1.832
-3.7714,2.4549,1.866
-3.5545,2.3137,1.832
-3.3524,2.1821,1.7321
-3.1788,2.0692,1.5731
-3.0456,1.9825,1.366
-2.9619,1.928,1.1248
-2.9333,1.9094,0.86603
-2.9619,1.928,0.60721
-3.0456,1.9825,0.36603
-3.1788,2.0692,0.15892
-3.3524,2.1821,1.1102e-16
-3.5545,2.3137,-0.0999
-3.7714,2.4549,-0.13397
-3.9883,2.5961,-0.0999
-4.1904,2.7277,-4.4409e-16
-4.364,2.8407,0.15892
-4.4972,2.9274,0.36603
-4.5809,2.9819,0.60721
-4.6095,3.0004,0.86603
-4.5809,2.9819,1.1248
-4.4972,2.9274,1.366
-4.364,2.8407,1.5731
-4.1904,2.7277,1.7321
-3.7862,2.4645,1.9319
-3.5693,2.3233,1.9659
-3.3524,2.1821,1.9319
-3.1502,2.0506,1.832
-2.9766,1.9376,1.673
-2.8435,1.8509,1.4659
-2.7597,1.7964,1.2247
-2.7312,1.7778,0.96593
-2.7597,1.7964,0.70711
-2.8435,1.8509,0.46593
-2.9766,1.9376,0.25882
-3.1502,2.0506,0.0999
-3.3524,2.1821,0
-3.5693,2.3233,-0.034074
-3.7862,2.4645,1.1102e-16
-3.9883,2.5961,0.0999
-4.1619,2.7091,0.25882
-4.2951,2.7958,0.46593
-4.3788,2.8503,0.70711
-4.4074,2.8689,0.96593
-4.3788,2.8503,1.2247
-4.2951,2.7958,1.4659
-4.1619,2.7091,1.673
-3.9883,2.5961,1.832
-3.7862,2.4645,1.9319
-3.3524,2.1821,2
-3.1354,2.0409,1.9659
-2.9333,1.9094,1.866
-2.7597,1.7964,1.7071
-2.6265,1.7097,1.5
-2.5428,1.6552,1.2588
-2.5143,1.6366,1
-2.5428,1.6552,0.74118
-2.6265,1.7097,0.5
-2.7597,1.7964,0.29289
-2.9333,1.9094,0.13397
-3.1354,2.0409,0.034074
-3.3524,2.1821,0
-3.5693,2.3233,0.034074
-3.7714,2.4549,0.13397
-3.945,2.5679,0.29289
-4.0782,2.6546,0.5
-4.1619,2.7091,0.74118
-4.1904,2.7277,1
-4.1619,2.7091,1.2588
-4.0782,2.6546,1.5
-3.945,2.5679,1.7071
-3.7714,2.4549,1.866
-3.5693,2.3233,1.9659
-3.3524,2.1821,2
-2.9185,1.8997,1.9319
-2.7164,1.7682,1.832
-2.5428,1.6552,1.673
-2.4096,1.5685,1.4659
-2.3259,1.514,1.2247
-2.2974,1.4954,0.96593
-2.3259,1.514,0.70711
-2.4096,1.5685,0.46593
-2.5428,1.6552,0.25882
-2.7164,1.7682,0.0999
-2.9185,1.8997,0
-3.1354,2.0409,-0.034074
-3.3524,2.1821,0
-3.5545,2.3137,0.0999
-3.7281,2.4267,0.25882
-3.8612,2.5134,0.46593
-3.945,2.5679,0.70711
-3.9735,2.5865,0.96593
-3.945,2.5679,1.2247
-3.8612,2.5134,1.4659
-3.7281,2.4267,1.673
-3.5545,2.3137,1.832
-3.3524,2.1821,1.9319
-3.1354,2.0409,1.9659
-2.9185,1.8997,1.9319
-2.5143,1.6366,1.7321
-2.3407,1.5236,1.5731
-2.2075,1.4369,1.366
-2.1238,1.3824,1.1248
-2.0952,1.3638,0.86603
-2.1238,1.3824,0.60721
-2.2075,1.4369,0.36603
-2.3407,1.5236,0.15892
-2.5143,1.6366,3.3307e-16
-2.7164,1.7682,-0.0999
-2.9333,1.9094,-0.13397
-3.1502,2.0506,-0.0999
-3.3524,2.1821,-1.1102e-16
-3.5259,2.2951,0.15892
-3.6591,2.3818,0.36603
-3.7428,2.4363,0.60721
-3.7714,2.4549,0.86603
-3.7428,2.4363,1.1248
-3.6591,2.3818,1.366
-3.5259,2.2951,1.5731
-3.3524,2.1821,1.7321
-3.1502,2.0506,1.832
-2.9333,1.9094,1.866
-2.7164,1.7682,1.832
-2.5143,1.6366,1.7321
-2.1671,1.4106,1.4142
-2.0339,1.3239,1.2071
-1.9502,1.2694,0.96593
-1.9216,1.2509,0.70711
-1.9502,1.2694,0.44829
-2.0339,1.3239,0.20711
-2.1671,1.4106,1.1102e-16
-2.3407,1.5236,-0.15892
-2.5428,1.6552,-0.25882
-2.7597,1.7964,-0.29289
-2.9766,1.9376,-0.25882
-3.1788,2.0692,-0.15892
-3.3524,2.1821,-1.1102e-16
-3.4855,2.2688,0.20711
-3.5693,2.3233,0.44829
-3.5978,2.3419,0.70711
-3.5693,2.3233,0.96593
-3.4855,2.2688,1.2071
-3.3524,2.1821,1.4142
-3.1788,2.0692,1.5731
-2.9766,1.9376,1.673
-2.7597,1.7964,1.7071
-2.5428,1.6552,1.673
-2.3407,1.5236,1.5731
-2.1671,1.4106,1.4142
-1.9007,1.2372,1
-1.817,1.1827,0.75882
-1.7885,1.1642,0.5
-1.817,1.1827,0.24118
-1.9007,1.2372,-5.5511e-17
-2.0339,1.3239,-0.20711
-2.2075,1.4369,-0.36603
-2.4096,1.5685,-0.46593
-2.6265,1.7097,-0.5
-2.8435,1.8509,-0.46593
-3.0456,1.9825,-0.36603
-3.2192,2.0954,-0.20711
-3.3524,2.1821,-5.5511e-17
-3.4361,2.2366,0.24118
-3.4646,2.2552,0.5
-3.4361,2.2366,0.75882
-3.3524,2.1821,1
-3.2192,2.0954,1.2071
-3.0456,1.9825,1.366
-2.8435,1.8509,1.4659
-2.6265,1.7097,1.5
-2.4096,1.5685,1.4659
-2.2075,1.4369,1.366
-2.0339,1.3239,1.2071
-1.9007,1.2372,1
-1.7333,1.1282,0.51764
-1.7047,1.1097,0.25882
-1.7333,1.1282,6.1062e-16
-1.817,1.1827,-0.24118
-1.9502,1.2694,-0.44829
-2.1238,1.3824,-0.60721
-2.3259,1.514,-0.70711
-2.5428,1.6552,-0.74118
-2.7597,1.7964,-0.70711
-2.9619,1.928,-0.60721
-3.1354,2.0409,-0.44829
-3.2686,2.1276,-0.24118
-3.3524,2.1821,-1.1102e-16
-3.3809,2.2007,0.25882
-3.3524,2.1821,0.51764
-3.2686,2.1276,0.75882
-3.1354,2.0409,0.96593
-2.9619,1.928,1.1248
-2.7597,1.7964,1.2247
-2.5428,1.6552,1.2588
-2.3259,1.514,1.2247
-2.1238,1.3824,1.1248
-1.9502,1.2694,0.96593
-1.817,1.1827,0.75882
-1.7333,1.1282,0.51764
-1.6762,1.0911,2.4493e-16
-1.7047,1.1097,-0.25882
-1.7885,1.1642,-0.5
-1.9216,1.2509,-0.70711
-2.0952,1.3638,-0.86603
-2.2974,1.4954,-0.96593
-2.5143,1.6366,-1
-2.7312,1.7778,-0.96593
-2.9333,1.9094,-0.86603
-3.1069,2.0224,-0.70711
-3.2401,2.1091,-0.5
-3.3238,2.1636,-0.25882
-3.3524,2.1821,-1.2246e-16
-3.3238,2.1636,0.25882
-3.2401,2.1091,0.5
-3.1069,2.0224,0.70711
-2.9333,1.9094,0.86603
-2.7312,1.7778,0.96593
-2.5143,1.6366,1
-2.2974,1.4954,0.96593
-2.0952,1.3638,0.86603
-1.9216,1.2509,0.70711
-1.7885,1.1642,0.5
-1.7047,1.1097,0.25882
-1.6762,1.0911,4.8986e-16
-1.7333,1.1282,-0.51764
-1.817,1.1827,-0.75882
-1.9502,1.2694,-0.96593
-2.1238,1.3824,-1.1248
-2.3259,1.514,-1.2247
-2.5428,1.6552,-1.2588
-2.7597,1.7964,-1.2247
-2.9619,1.928,-1.1248
-3.1354,2.0409,-0.96593
-3.2686,2.1276,-0.75882
-3.3524,2.1821,-0.51764
-3.3809,2.2007,-0.25882
-3.3524,2.1821,-1.1102e-16
-3.2686,2.1276,0.24118
-3.1354,2.0409,0.44829
-2.9619,1.928,0.60721
-2.7597,1.7964,0.70711
-2.5428,1.6552,0.74118
-2.3259,1.514,0.70711
-2.1238,1.3824,0.60721
-1.9502,1.2694,0.44829
-1.817,1.1827,0.24118
-1.7333,1.1282,4.996e-16
-1.7047,1.1097,-0.25882
-1.7333,1.1282,-0.51764
-1.9007,1.2372,-1
-2.0339,1.3239,-1.2071
-2.2075,1.4369,-1.366
-2.4096,1.5685,-1.4659
-2.6265,1.7097,-1.5
-2.8435,1.8509,-1.4659
-3.0456,1.9825,-1.366
-3.2192,2.0954,-1.2071
-3.3524,2.1821,-1
-3.4361,2.2366,-0.75882
-3.4646,2.2552,-0.5
-3.4361,2.2366,-0.24118
-3.3524,2.1821,-1.1102e-16
-3.2192,2.0954,0.20711
-3.0456,1.9825,0.36603
-2.8435,1.8509,0.46593
-2.6265,1.7097,0.5
-2.4096,1.5685,0.46593
-2.2075,1.4369,0.36603
-2.0339,1.3239,0.20711
-1.9007,1.2372,-3.3307e-16
-1.817,1.1827,-0.24118
-1.7885,1.1642,-0.5
-1.817,1.1827,-0.75882
-1.9007,1.2372,-1
-2.1671,1.4106,-1.4142
-2.3407,1.5236,-1.5731
-2.5428,1.6552,-1.673
-2.7597,1.7964,-1.7071
-2.9766,1.9376,-1.673
-3.1788,2.0692,-1.5731
-3.3524,2.1821,-1.4142
-3.4855,2.2688,-1.2071
-3.5693,2.3233,-0.96593
-3.5978,2.3419,-0.70711
-3.5693,2.3233,-0.44829
-3.4855,2.2688,-0.20711
-3.3524,2.1821,-1.1102e-16
-3.1788,2.0692,0.15892
-2.9766,1.9376,0.25882
-2.7597,1.7964,0.29289
-2.5428,1.6552,0.25882
-2.3407,1.5236,0.15892
-2.1671,1.4106,3.3307e-16
-2.0339,1.3239,-0.20711
-1.9502,1.2694,-0.44829
-1.9216,1.2509,-0.70711
-1.9502,1.2694,-0.96593
-2.0339,1.3239,-1.2071
-2.1671,1.4106,-1.4142
-2.5143,1.6366,-1.7321
-2.7164,1.7682,-1.832
-2.9333,1.9094,-1.866
-3.1502,2.0506,-1.832
-3.3524,2.1821,-1.7321
-3.5259,2.2951,-1.5731
-3.6591,2.3818,-1.366
-3.7428,2.4363,-1.1248
-3.7714,2.4549,-0.86603
-3.7428,2.4363,-0.60721
-3.6591,2.3818,-0.36603
-3.5259,2.2951,-0.15892
-3.3524,2.1821,-1.1102e-16
-3.1502,2.0506,0.0999
-2.9333,1.9094,0.13397
-2.7164,1.7682,0.0999
-2.5143,1.6366,7.7716e-16
-2.3407,1.5236,-0.15892
-2.2075,1.4369,-0.36603
-2.1238,1.3824,-0.60721
-2.0952,1.3638,-0.86603
-2.1238,1.3824,-1.1248
-2.2075,1.4369,-1.366
-2.3407,1.5236,-1.5731
-2.5143,1.6366,-1.7321
-2.9185,1.8997,-1.9319
-3.1354,2.0409,-1.9659
-3.3524,2.1821,-1.9319
-3.5545,2.3137,-1.832
-3.7281,2.4267,-1.673
-3.8612,2.5134,-1.4659
-3.945,2.5679,-1.2247
-3.9735,2.5865,-0.96593
-3.945,2.5679,-0.70711
-3.8612,2.5134,-0.46593
-3.7281,2.4267,-0.25882
-3.5545,2.3137,-0.0999
-3.3524,2.1821,0
-3.1354,2.0409,0.034074
-2.9185,1.8997,-1.1102e-16
-2.7164,1.7682,-0.0999
-2.5428,1.6552,-0.25882
-2.4096,1.5685,-0.46593
-2.3259,1.514,-0.70711
-2.2974,1.4954,-0.96593
-2.3259,1.514,-1.2247
-2.4096,1.5685,-1.4659
-2.5428,1.6552,-1.673
-2.7164,1.7682,-1.832
-2.9185,1.8997,-1.9319
-3.3524,2.1821,-2
-3.5693,2.3233,-1.9659
-3.7714,2.4549,-1.866
-3.945,2.5679,-1.7071
-4.0782,2.6546,-1.5
-4.1619,2.7091,-1.2588
-4.1904,2.7277,-1
-4.1619,2.7091,-0.74118
-4.0782,2.6546,-0.5
-3.945,2.5679,-0.29289
-3.7714,2.4549,-0.13397
-3.5693,2.3233,-0.034074
-3.3524,2.1821,0
-3.1354,2.0409,-0.034074
-2.9333,1.9094,-0.13397
-2.7597,1.7964,-0.29289
-2.6265,1.7097,-0.5
-2.5428,1.6552,-0.74118
-2.5143,1.6366,-1
-2.5428,1.6552,-1.2588
-2.6265,1.7097,-1.5
-2.7597,1.7964,-1.7071
-2.9333,1.9094,-1.866
-3.1354,2.0409,-1.9659
-3.3524,2.1821,-2
-3.7862,2.4645,-1.9319
-3.9883,2.5961,-1.832
-4.1619,2.7091,-1.673
-4.2951,2.7958,-1.4659
-4.3788,2.8503,-1.2247
-4.4074,2.8689,-0.96593
-4.3788,2.8503,-0.70711
-4.2951,2.7958,-0.46593
-4.1619,2.7091,-0.25882
-3.9883,2.5961,-0.0999
-3.7862,2.4645,-2.2204e-16
-3.5693,2.3233,0.034074
-3.3524,2.1821,0
-3.1502,2.0506,-0.0999
-2.9766,1.9376,-0.25882
-2.8435,1.8509,-0.46593
-2.7597,1.7964,-0.70711
-2.7312,1.7778,-0.96593
-2.7597,1.7964,-1.2247
-2.8435,1.8509,-1.4659
-2.9766,1.9376,-1.673
-3.1502,2.0506,-1.832
-3.3524,2.1821,-1.9319
-3.5693,2.3233,-1.9659
-3.7862,2.4645,-1.9319
-4.1904,2.7277,-1.7321
-4.364,2.8407,-1.5731
-4.4972,2.9274,-1.366
-4.5809,2.9819,-1.1248
-4.6095,3.0004,-0.86603
-4.5809,2.9819,-0.60721
-4.4972,2.9274,-0.36603
-4.364,2.8407,-0.15892
-4.1904,2.7277,0
-3.9883,2.5961,0.0999
-3.7714,2.4549,0.13397
-3.5545,2.3137,0.0999
-3.3524,2.1821,1.1102e-16
-3.1788,2.0692,-0.15892
-3.0456,1.9825,-0.36603
-2.9619,1.928,-0.60721
-2.9333,1.9094,-0.86603
-2.9619,1.928,-1.1248
-3.0456,1.9825,-1.366
-3.1788,2.0692,-1.5731
-3.3524,2.1821,-1.7321
-3.5545,2.3137,-1.832
-3.7714,2.4549,-1.866
-3.9883,2.5961,-1.832
-4.1904,2.7277,-1.7321
-4.5376,2.9536,-1.4142
-4.6708,3.0403,-1.2071
-4.7545,3.0948,-0.96593
-4.7831,3.1134,-0.70711
-4.7545,3.0948,-0.44829
-4.6708,3.0403,-0.20711
-4.5376,2.9536,-3.3307e-16
-4.364,2.8407,0.15892
-4.1619,2.7091,0.25882
-3.945,2.5679,0.29289
-3.7281,2.4267,0.25882
-3.5259,2.2951,0.15892
-3.3524,2.1821,1.1102e-16
-3.2192,2.0954,-0.20711
-3.1354,2.0409,-0.44829
-3.1069,2.0224,-0.70711
-3.1354,2.0409,-0.96593
-3.2192,2.0954,-1.2071
-3.3524,2.1821,-1.4142
-3.5259,2.2951,-1.5731
-3.7281,2.4267,-1.673
-3.945,2.5679,-1.7071
-4.1619,2.7091,-1.673
-4.364,2.8407,-1.5731
-4.5376,2.9536,-1.4142
-4.804,3.127,-1
-4.8877,3.1815,-0.75882
-4.9162,3.2001,-0.5
-4.8877,3.1815,-0.24118
-4.804,3.127,-1.0547e-15
-4.6708,3.0403,0.20711
-4.4972,2.9274,0.36603
-4.2951,2.7958,0.46593
-4.0782,2.6546,0.5
-3.8612,2.5134,0.46593
-3.6591,2.3818,0.36603
-3.4855,2.2688,0.20711
-3.3524,2.1821,1.1102e-16
-3.2686,2.1276,-0.24118
-3.2401,2.1091,-0.5
-3.2686,2.1276,-0.75882
-3.3524,2.1821,-1
-3.4855,2.2688,-1.2071
-3.6591,2.3818,-1.366
-3.8612,2.5134,-1.4659
-4.0782,2.6546,-1.5
-4.2951,2.7958,-1.4659
-4.4972,2.9274,-1.366
-4.6708,3.0403,-1.2071
-4.804,3.127,-1
-4.9714,3.236,-0.51764
-5,3.2546,-0.25882
-4.9714,3.236,5.5511e-17
-4.8877,3.1815,0.24118
-4.7545,3.0948,0.44829
-4.5809,2.9819,0.60721
-4.3788,2.8503,0.70711
-4.1619,2.7091,0.74118
-3.945,2.5679,0.70711
-3.7428,2.4363,0.60721
-3.5693,2.3233,0.44829
-3.4361,2.2366,0.24118
-3.3524,2.1821,1.1102e-16
-3.3238,2.1636,-0.25882
-3.3524,2.1821,-0.51764
-3.4361,2.2366,-0.75882
-3.5693,2.3233,-0.96593
-3.7428,2.4363,-1.1248
-3.945,2.5679,-1.2247
-4.1619,2.7091,-1.2588
-4.3788,2.8503,-1.2247
-4.5809,2.9819,-1.1248
-4.7545,3.0948,-0.96593
-4.8877,3.1815,-0.75882
-4.9714,3.236,-0.51764
-5.0285,3.2732,-4.8986e-16
-5,3.2546,0.25882
-4.9162,3.2001,0.5
-4.7831,3.1134,0.70711
-4.6095,3.0004,0.86603
-4.4074,2.8689,0.96593
-4.1904,2.7277,1
-3.9735,2.5865,0.96593
-3.7714,2.4549,0.86603
-3.5978,2.3419,0.70711
-3.4646,2.2552,0.5
-3.3809,2.2007,0.25882
-3.3524,2.1821,1.2246e-16
-3.3809,2.2007,-0.25882
-3.4646,2.2552,-0.5
-3.5978,2.3419,-0.70711
-3.7714,2.4549,-0.86603
-3.9735,2.5865,-0.96593
-4.1904,2.7277,-1
-4.4074,2.8689,-0.96593
-4.6095,3.0004,-0.86603
-4.7831,3.1134,-0.70711
-4.9162,3.2001,-0.5
-5,3.2546,-0.25882
-5.0285,3.2732,-7.3479e-16
-5.2279,2.9443,0
-5.1982,2.9276,0.25882
-5.1112,2.8786,0.5
-4.9727,2.8006,0.70711
-4.7923,2.6989,0.86603
-4.5821,2.5806,0.96593
-4.3566,2.4536,1
-4.1311,2.3266,0.96593
-3.9209,2.2082,0.86603
-3.7405,2.1066,0.70711
-3.602,2.0286,0.5
-3.515,1.9796,0.25882
-3.4853,1.9629,1.2246e-16
-3.515,1.9796,-0.25882
-3.602,2.0286,-0.5
-3.7405,2.1066,-0.70711
-3.9209,2.2082,-0.86603
-4.1311,2.3266,-0.96593
